fb_uid	label_vax	name	category	fan_count	is_unclaimed	verification_status	link	posts.data.created_time	location.city	location.street	location.country	location.longitude	location.latitude	location.located_in	location.state	location.zip	concat.geography	capture_timestamp
198633933629643	Pro Vaccination	The Vaccine Page	Community	8315	FALSE	not_verified	https://www.facebook.com/thevaccinepage/	2019-08-22T22:05:42Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:28:34Z
201552619898653	Pro Vaccination	Nurses Who Vaccinate	Medical & Health	12497	FALSE	gray_verified	https://www.facebook.com/NursesWhoVaccinate/	2019-09-30T13:24:23Z	Lindenhurst	65 E. Hoffman Avenue, Unit #1526	United States	-73.37063	40.68699	NA	NY	11757	NA	2019-10-01T00:29:15Z
205183899497146	Pro Vaccination	Sabin Vaccine Institute	Nonprofit Organization	5028	FALSE	blue_verified	https://www.facebook.com/sabinvaccine/	2019-09-30T15:30:52Z	Washington	2175 K Street, NW, Suite 400	United States	-77.0486	38.90282	NA	DC	20037	NA	2019-10-01T00:29:56Z
211325662221029	Pro Vaccination	Whooping Cough (Pertussis) Awareness	Community	2670	FALSE	not_verified	https://www.facebook.com/whoopingcoughawareness/	2016-04-15T16:52:21Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:30:37Z
213980101947439	Pro Vaccination	VaccinateLA	Nonprofit Organization	741	FALSE	not_verified	https://www.facebook.com/VaccinateLA/	2014-06-04T18:30:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:31:18Z
214780014184	Pro Vaccination	Cervical Cancer Awareness	Community	78616	FALSE	not_verified	https://www.facebook.com/CervicalCancerAwareness.CCA/	2019-09-23T18:20:40Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:31:59Z
234840576707238	Pro Vaccination	Value of Vaccination	Nonprofit Organization	807	FALSE	not_verified	https://www.facebook.com/ValueOfVaccination/	2016-04-16T01:16:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:32:40Z
236107336440146	Pro Vaccination	Informed Parents of Vaccinated Children	Community	4581	FALSE	not_verified	https://www.facebook.com/Informed-Parents-of-Vaccinated-Children-236107336440146/	2019-09-30T04:44:12Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:33:21Z
260953947312358	Pro Vaccination	Fully Vaccinated	Health & Wellness Website	712	FALSE	not_verified	https://www.facebook.com/Fully-Vaccinated-260953947312358/	2019-07-20T15:07:52Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:34:02Z
263827997079860	Pro Vaccination	Vaccinate Chicagoland	Community	176	FALSE	not_verified	https://www.facebook.com/Vaccinate-Chicagoland-263827997079860/	2019-08-20T22:27:43Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:34:43Z
267526946721656	Pro Vaccination	Vaccinate Indiana	Nonprofit Organization	733	FALSE	not_verified	https://www.facebook.com/vaccinateindiana/	2019-09-30T20:31:01Z	Indianapolis	NA	United States	-86.14654	39.80023	NA	IN	NA	NA	2019-10-01T00:35:24Z
279005548798144	Pro Vaccination	Myths of the Anti-Vaccine Movement	Community	3021	FALSE	not_verified	https://www.facebook.com/MOAVM/	2019-01-06T00:17:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:36:05Z
279714615481820	Pro Vaccination	Voices for Vaccines	Nonprofit Organization	18979	FALSE	not_verified	https://www.facebook.com/VoicesForVaccines/	2019-09-30T16:11:50Z	NA	NA	NA	-97.73438	40.9799	NA	NA	NA	NA	2019-10-01T00:36:46Z
28164899111	Pro Vaccination	Vaccinate Your Family	Nonprofit Organization	196120	FALSE	gray_verified	https://www.facebook.com/VaccinateYourFamily/	2019-09-30T16:43:01Z	Washington	NA	United States	-77.03237	38.90318	NA	DC	NA	NA	2019-10-01T00:37:27Z
302477036534120	Pro Vaccination	The Vaccine Meme Machine	Community	1361	FALSE	not_verified	https://www.facebook.com/The-Vaccine-Meme-Machine-302477036534120/	2016-09-18T01:16:06Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:38:07Z
304168422931490	Anti Vaxxination	Bólusetninga Upplýsingar- Vaccine Informations - Iceland	Writer	877	FALSE	not_verified	https://www.facebook.com/BolusetningaupplysingarIceland/	2019-09-30T13:32:54Z	Borgarnes	NA	Iceland	NA	NA	NA	NA	310	NA	2019-10-01T00:38:48Z
125015790858592	Anti Vaxxination	Delaware Family Policy Council	Nonprofit Organization	3900	FALSE	gray_verified	https://www.facebook.com/DelawareFamilies/	2019-09-30T22:20:00Z	Seaford	NA	United States	NA	NA	NA	DE	19973	NA	2019-10-01T00:39:29Z
133262043407042	Anti Vaxxination	Making-Healthy-Choices	Health & Wellness Website	4438	FALSE	not_verified	https://www.facebook.com/MakingHealthyChoices/	2019-09-30T15:26:37Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:40:10Z
136323449764213	Neutral	Better Information, Better Choices, Better Health	Community	557	FALSE	not_verified	https://www.facebook.com/MdBlogger/	2012-10-22T14:11:10Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:40:51Z
1481413688757144	Anti Vaxxination	Chemtrails Awareness SG	Community	534	FALSE	not_verified	https://www.facebook.com/chemtrailswatchersg/	2019-09-17T14:48:15Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:41:32Z
154199334719172	Anti Vaxxination	Frac Sand Industry Awareness in Wisconsin	Media/News Company	1744	FALSE	not_verified	https://www.facebook.com/FracingInWisconsin/	2019-09-30T03:37:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:42:13Z
247517625309393	Anti Vaxxination	Amazing Aidon (Autism Awareness)	Community	587	FALSE	not_verified	https://www.facebook.com/Amazing-Aidon-Autism-Awareness-247517625309393/	2015-04-24T19:15:28Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:42:54Z
518380711510074	Anti Vaxxination	Sustainable Choices	Personal Blog	398	FALSE	not_verified	https://www.facebook.com/sustainablechoices/	2019-09-30T19:58:37Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:43:35Z
523420084351188	Anti Vaxxination	Pinkwashing Awareness Month	Nonprofit Organization	861	FALSE	not_verified	https://www.facebook.com/PinkwashingAwarenessMonth/	2019-08-28T22:16:14Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:44:16Z
572230616225597	Neutral	Consumers Pharmachoice - Flower's Cove	Pharmacy / Drugstore	508	FALSE	not_verified	https://www.facebook.com/consumerspharmachoicefc/	2019-09-07T12:14:15Z	Flowers Cove	166 Main Street	Canada	-56.83033	51.52693	NA	NL	A0K 2N0	NA	2019-10-01T00:44:57Z
607356992609697	Anti Vaxxination	Raising Awareness	Community	1944	FALSE	not_verified	https://www.facebook.com/earthfirstcrew/	2019-01-17T13:14:14Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:45:38Z
632844233519048	Pro Vaccination	Fulmore's Pharmachoice	Pharmacy / Drugstore	668	FALSE	not_verified	https://www.facebook.com/Fulmores-Pharmachoice-632844233519048/	2019-09-30T22:08:58Z	Pictou	18 Front St	Canada	-62.7081	45.67612	NA	NS	B0K 1H0	NA	2019-10-01T00:46:19Z
221304064604781	Pro Vaccination	Guysborough Pharmachoice	Pharmacy / Drugstore	428	FALSE	not_verified	https://www.facebook.com/Pharmachoiceguysborough/	2019-09-29T11:00:00Z	Guysborough	133 Main Street	Canada	-61.50037	45.39324	NA	NS	B0H 1N0	NA	2019-10-01T00:47:00Z
140671782666635	Anti Vaxxination	momsAWARE	Nonprofit Organization	5072	FALSE	not_verified	https://www.facebook.com/momsAWARE/	2019-09-28T13:07:02Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:47:41Z
363968107071947	Pro Vaccination	Enfield Pharmachoice	Pharmacy / Drugstore	1371	FALSE	not_verified	https://www.facebook.com/EnfieldPharmaChoice/	2019-09-30T13:58:21Z	Enfield	284 Highway #2, Enfield	Canada	-63.53517	44.9444	NA	NS	B2T 1C9	NA	2019-10-01T00:48:22Z
1877713819120514	Anti Vaxxination	Choice. Please.	Community	1938	FALSE	not_verified	https://www.facebook.com/opinion.choices.2inheaven/	2019-09-30T22:00:34Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:49:03Z
304386039612985	Anti Vaxxination	New Medical Awareness	Community	33381	FALSE	not_verified	https://www.facebook.com/New-Medical-Awareness-304386039612985/	2018-02-22T09:56:34Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:49:44Z
221822074503090	Anti Vaxxination	The Awareness Revolution	Education Website	1004	FALSE	not_verified	https://www.facebook.com/theawarenessrevolution/	2019-07-05T14:44:45Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:50:25Z
1108559645844918	Anti Vaxxination	No a la Vacuna Preventiva Cancer de Cervix en Costa Rica	Community	1716	FALSE	not_verified	https://www.facebook.com/efectosvacunavphcostarica1/	2019-09-29T18:27:40Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:51:07Z
1407183849537597	Pro Vaccination	Big Pharma $hills	Community	5495	FALSE	not_verified	https://www.facebook.com/BigPharmaShills/	2019-09-30T20:52:45Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:51:47Z
211069518950053	Anti Vaxxination	Information on Health Issues	Health & Wellness Website	2925	FALSE	not_verified	https://www.facebook.com/Information-on-Health-Issues-211069518950053/	2019-09-30T10:48:41Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:52:28Z
1016406498407699	Anti Vaxxination	Health Freedom Iowa	Nonprofit Organization	1754	FALSE	gray_verified	https://www.facebook.com/healthfreedomiowa/	2019-09-24T02:49:41Z	Davenport	PO Box 4425	United States	-90.58734	41.52081	NA	IA	52808	NA	2019-10-01T00:53:09Z
102210843294251	Anti Vaxxination	The Holistic Doula	Community	989	FALSE	not_verified	https://www.facebook.com/TheHolisticDoula/	2014-04-24T17:54:55Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:53:50Z
122354587652	Anti Vaxxination	Autism Mothers	Public Figure	217349	FALSE	blue_verified	https://www.facebook.com/AutismMothers/	2019-09-30T17:09:29Z	London	Hampton	United Kingdom	NA	NA	NA	NA	NA	NA	2019-10-01T00:54:31Z
123685951004535	Anti Vaxxination	Healthy Families for God	Health & Wellness Website	35108	FALSE	not_verified	https://www.facebook.com/Healthy-Families-for-God-123685951004535/	2019-09-30T22:02:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:55:12Z
141304152654172	Anti Vaxxination	Parental Rights PA	Community	737	FALSE	not_verified	https://www.facebook.com/ParentalRightsPA/	2019-09-30T19:12:45Z	NA	NA	NA	-76.64062	37.16032	NA	NA	NA	NA	2019-10-01T00:55:53Z
217690642082763	Anti Vaxxination	Salem Voices for Choice	Community	25	FALSE	not_verified	https://www.facebook.com/salemvoicesforchoice/	2019-05-10T03:36:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:56:34Z
1767547873461073	Anti Vaxxination	Health Choice Massachusetts	Nonprofit Organization	2619	FALSE	not_verified	https://www.facebook.com/healthchoicema/	2019-09-30T23:00:23Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:57:15Z
1470526899943207	Anti Vaxxination	Health Choice Vermont	Health & Wellness Website	271	FALSE	not_verified	https://www.facebook.com/HealthChoiceVT/	2019-09-30T19:35:36Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:57:56Z
1504981726238594	Anti Vaxxination	LiveAware: Living Healthy in a Toxic World	Community Organization	172	FALSE	gray_verified	https://www.facebook.com/LiveAwareExpo/	2018-12-03T07:45:04Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:58:37Z
340557752806804	Anti Vaxxination	Center of Awareness	Community	199	FALSE	not_verified	https://www.facebook.com/CenterAwareness/	2019-04-01T15:59:38Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:59:18Z
353406048193629	Anti Vaxxination	Health Choice Rhode Island	Nonprofit Organization	621	FALSE	not_verified	https://www.facebook.com/HealthChoiceRI/	2019-09-23T19:07:04Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T00:59:59Z
101055159943286	Anti Vaxxination	The Research Mommies	Community	228	FALSE	not_verified	https://www.facebook.com/theResearchMommies/	2015-10-13T00:18:44Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:00:40Z
105437636170410	Anti Vaxxination	Health Bites Online	Health & Wellness Website	961	FALSE	not_verified	https://www.facebook.com/HealthBitesOnline/	2019-09-30T22:01:54Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:01:21Z
110024645710784	Anti Vaxxination	Elizabeth Birt Center for Autism Law and Advocacy	Nonprofit Organization	1854	FALSE	not_verified	https://www.facebook.com/ebcala/	2017-10-04T17:16:10Z	New York	200 Cabrini Blvd, # 66	United States	-73.93913	40.8543	NA	NY	10033	NA	2019-10-01T01:02:02Z
1163367023712033	Anti Vaxxination	Flu Shot Diaries.	Community	2090	FALSE	not_verified	https://www.facebook.com/flushotdiaries/	2019-09-24T06:30:46Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:02:43Z
117063961656706	Anti Vaxxination	Mary Tocco	Public Figure	10181	FALSE	not_verified	https://www.facebook.com/MaryTocco1/	2019-10-01T00:09:17Z	Charleston	NA	United States	NA	NA	NA	SC	29445	NA	2019-10-01T01:03:24Z
118664788175308	Anti Vaxxination	The Chiropractic Journal	Media/News Company	7490	FALSE	not_verified	https://www.facebook.com/TheChiropracticJournal/	2013-10-19T22:46:29Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:04:05Z
129603727054286	Anti Vaxxination	The Mercury Autism Cover-Up	Community	618	FALSE	not_verified	https://www.facebook.com/The-Mercury-Autism-Cover-Up-129603727054286/	2017-04-05T06:28:58Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:04:46Z
131770563699990	Anti Vaxxination	Dr. Terry Tillaart, PhD	Public Figure	5046	FALSE	not_verified	https://www.facebook.com/OfficialTerryTillaart/	2019-10-01T00:58:01Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:05:27Z
1403341039939053	Anti Vaxxination	Autism Treated and Cured	Author	3050	FALSE	not_verified	https://www.facebook.com/autismtreatedandcured/	2019-08-18T18:22:54Z	Annapolis	1200 West Street	United States	-77.34375	33.72434	NA	MD	21401	NA	2019-10-01T01:06:08Z
2037592313132032	Anti Vaxxination	Worldwide Choice for Immunity	Community	1328	FALSE	not_verified	https://www.facebook.com/worldwidechoice/	2018-08-19T01:34:08Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:06:49Z
731164246960165	Anti Vaxxination	Homeoprophylaxis: A Worldwide Choice for Disease Prevention	Education	1568	FALSE	not_verified	https://www.facebook.com/HPWorldwideChoice/	2019-09-28T23:30:42Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:07:30Z
764381677257026	Anti Vaxxination	Indiana Health Choice Coalition	Health & Wellness Website	1840	FALSE	not_verified	https://www.facebook.com/indianahealthchoicecoalition/	2019-09-30T18:11:07Z	Lafayette	NA	United States	NA	NA	NA	IN	NA	NA	2019-10-01T01:08:11Z
1592875707657086	Anti Vaxxination	Progressive Choice Australia Party	Political Organization	179	FALSE	not_verified	https://www.facebook.com/Progressive-Choice-Australia-Party-1592875707657086/	2019-09-27T00:27:36Z	Aitkenvale	NA	Australia	146.8	-19.2833	NA	QLD	4814	NA	2019-10-01T01:08:52Z
108343805895194	Anti Vaxxination	ADHD/Autism Alternative Medicine Resources	Community	944	FALSE	not_verified	https://www.facebook.com/ADHDAutism-Alternative-Medicine-Resources-108343805895194/	2019-09-30T15:01:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:09:33Z
111877548489	Anti Vaxxination	GreenMedInfo.com	Alternative & Holistic Health Service	534311	FALSE	gray_verified	https://www.facebook.com/greenmedinfo/	2019-10-01T00:00:01Z	Bonita Springs	NA	United States	-81.80874	26.34114	NA	FL	NA	NA	2019-10-01T01:10:14Z
1299068583517119	Anti Vaxxination	The Truth About Big Government And Big Pharma.	Non-Governmental Organization (NGO)	4730	FALSE	not_verified	https://www.facebook.com/innate82/	2019-10-01T00:33:59Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:10:55Z
135235843158952	Anti Vaxxination	Patricia Finn The Good Health Lawyer	Lawyer & Law Firm	14277	FALSE	not_verified	https://www.facebook.com/PatriciaFinnAttorney/	2019-09-30T23:03:35Z	Nanuet	58 East Route 59	United States	-76.95923	37.03325	NA	NY	10954	NA	2019-10-01T01:11:36Z
139336892748173	Anti Vaxxination	Erin at Health Nut News	Public Figure	544420	FALSE	not_verified	https://www.facebook.com/HealthNutNews/	2019-10-01T00:55:56Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:12:16Z
429670657132963	Anti Vaxxination	MY KIDS, MY Choice	Community	2448	FALSE	not_verified	https://www.facebook.com/vaccinefreedom/	2019-09-27T00:38:18Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:12:58Z
799862920093873	Anti Vaxxination	Health Choice CT	Community	1513	FALSE	not_verified	https://www.facebook.com/Healthchoicect/	2019-10-01T00:10:18Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:13:38Z
1004569762894802	Anti Vaxxination	Jefferey Jaxen	Writer	3507	FALSE	not_verified	https://www.facebook.com/jefferey.jaxen.1/	2017-02-18T20:58:06Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:14:19Z
118274234944198	Anti Vaxxination	DAMS, Dental Amalgam Mercury Solutions	Nonprofit Organization	1773	FALSE	not_verified	https://www.facebook.com/DAMS.Intl/	2019-09-28T19:42:34Z	Saint Paul	NA	United States	-93.14435	44.9403	NA	MN	NA	NA	2019-10-01T01:15:00Z
118912795028	Anti Vaxxination	Dr. Christiane Northrup	Author	453974	FALSE	blue_verified	https://www.facebook.com/DrChristianeNorthrup/	2019-09-28T15:33:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:15:41Z
1316510371709819	Anti Vaxxination	Health Freedom Florida-State Page	Cause	3914	FALSE	not_verified	https://www.facebook.com/HealthFreedomFL/	2019-09-28T02:01:54Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:16:22Z
1062486690496395	Anti Vaxxination	Hope For Baby Joe	Community	125	FALSE	not_verified	https://www.facebook.com/hopeforbabyjoe/	2019-09-17T04:57:15Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:17:03Z
106480022715622	Anti Vaxxination	Paul Thomas, M.D.	Family Medicine Practice	31139	FALSE	not_verified	https://www.facebook.com/DrPaulThomasMD/	2019-09-30T12:29:37Z	Portland	11790 SW Barnes Rd	United States	-122.7984	45.51751	NA	OR	97225	NA	2019-10-01T01:17:44Z
114453111944980	Anti Vaxxination	Align With Dr. Patrick Gentempo	Public Figure	8738	FALSE	not_verified	https://www.facebook.com/PatrickGentempoPage/	2019-05-10T19:53:23Z	Mahwah	NA	United States	NA	NA	NA	NJ	NA	NA	2019-10-01T01:18:25Z
322177261197561	Anti Vaxxination	Sound Choice Pharmaceutical Institute	Nonprofit Organization	2902	FALSE	gray_verified	https://www.facebook.com/SoundChoiceInstitute/	2019-07-21T22:35:22Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:19:06Z
116317855073374	Anti Vaxxination	Dr. Bob Sears	Pediatrician	92505	FALSE	not_verified	https://www.facebook.com/Dr-Bob-Sears-116317855073374/	2019-09-28T14:13:45Z	Capistrano Beach	26933 Camino de Estrella, Ste A	United States	-117.6601	33.45485	NA	CA	92624	NA	2019-10-01T01:19:47Z
121293243611	Anti Vaxxination	Heart For Autism	Nonprofit Organization	1688	FALSE	not_verified	https://www.facebook.com/Heart-For-Autism-121293243611/	2016-06-15T04:33:32Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:20:28Z
132675763542892	Anti Vaxxination	Beefy Beat Evans Syndrome	Community	3066	FALSE	not_verified	https://www.facebook.com/inoculatewithknowledge/	2016-05-14T14:02:41Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:21:09Z
120381895036072	Anti Vaxxination	Revolution For Choice	Public Service	130677	FALSE	not_verified	https://www.facebook.com/RevolutionForChoice/	2019-09-29T16:24:26Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:21:50Z
125590784257119	Anti Vaxxination	MY child, MY choice.	Community	2435	FALSE	not_verified	https://www.facebook.com/MyChildMyChoice/	2019-09-05T03:39:54Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:22:31Z
620111168065495	Anti Vaxxination	Health Choice	Nonprofit Organization	2806	FALSE	not_verified	https://www.facebook.com/ForHealthChoice/	2019-09-21T12:09:34Z	Eden Prairie	6533 Flying Cloud Drive	United States	-93.51562	40.44695	NA	MN	55344	NA	2019-10-01T01:23:12Z
747339192054080	Anti Vaxxination	Our Kids Our Choice	Community	6827	FALSE	not_verified	https://www.facebook.com/ourkidsourchoice.page/	2019-09-19T01:26:09Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:23:53Z
1023873777625366	Anti Vaxxination	Warriors in White Silent Vigil - HearUs	Community Organization	3521	FALSE	not_verified	https://www.facebook.com/WarriorsInWhite/	2015-11-10T17:12:11Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:24:34Z
117746678301204	Anti Vaxxination	Dr. David Brownstein	Public Figure	31427	FALSE	not_verified	https://www.facebook.com/drdavidbrownstein/	2019-10-01T00:51:04Z	West Bloomfield Township	6089 W. Maple Road, Suite 200	United States	-83.37986	42.54144	NA	MI	48322	NA	2019-10-01T01:25:15Z
125145780870717	Anti Vaxxination	Natural Immunity for the Chicken Pox	Community	2074	FALSE	not_verified	https://www.facebook.com/Natural-Immunity-for-the-Chicken-Pox-125145780870717/	2019-02-09T23:39:53Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:25:56Z
603877606435946	Anti Vaxxination	Teachers for Choice	Community	1232	FALSE	not_verified	https://www.facebook.com/teachers4choice/	2017-12-06T08:15:17Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:26:37Z
133672727347420	Anti Vaxxination	Colorado Health Choice Alliance	Nonprofit Organization	5222	FALSE	not_verified	https://www.facebook.com/coloradoHealthChoiceAlliance/	2019-09-30T23:23:04Z	NA	NA	NA	-105.4688	36.03133	NA	NA	NA	NA	2019-10-01T01:27:18Z
853787754694250	Anti Vaxxination	A Voice for Choice	Nonprofit Organization	14870	FALSE	gray_verified	https://www.facebook.com/avoiceforchoice/	2019-10-01T01:15:00Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:27:59Z
1024007284296813	Anti Vaxxination	50 Cents A Dose	Movie	175	FALSE	not_verified	https://www.facebook.com/50centsmovie/	2019-09-12T18:12:55Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:28:40Z
107145936624	Anti Vaxxination	Sylvie Simon	Community	3643	FALSE	not_verified	https://www.facebook.com/Sylvie-Simon-107145936624/	2016-08-03T00:52:59Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:29:21Z
1074538035934151	Anti Vaxxination	Real Organic Truth	Media/News Company	4591	FALSE	not_verified	https://www.facebook.com/realorganict/	2019-08-08T11:35:22Z	New York	NA	United States	-73.92286	40.80431	NA	NY	13615	NA	2019-10-01T01:30:02Z
107882622888632	Anti Vaxxination	Informed Choice Washington	Community	11367	FALSE	not_verified	https://www.facebook.com/InformedChoiceWashington/	2019-09-30T06:59:41Z	NA	NA	NA	NA	NA	NA	NA	NA	NA	2019-10-01T01:30:43Z
